,,,,,,NaiveBayesSimple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,,,
data,1,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,90,1,0,98.901099,1.098901,0,0.978025,0.007624,0.085649,2.25312,20.850095,110.586637,23.161059,87.425578,1.215238,0.254517,0.960721,106.730173,1.172859,96.512722,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.999478,0.999708,0.989011,0.019314,0.980686,0.010989,0.989197,0.989011,0.988635,0.978801,0.997966,0.992671,0.97151,0.989011,0.008,0.004,0.015625,0,15.625,0,3316,110390,13832,98.901099,33.333333,?,,,
data,1,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,91,0,0,100,0,0,1,0.002066,0.023963,0.610448,5.833351,110.586637,0.476748,110.109888,1.215238,0.005239,1.209999,110.109888,1.209999,99.568892,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0.001,0,0,0,0,3316,110390,13832,100,33.699634,?,,,
data,1,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,88,3,0,96.703297,3.296703,0,0.934673,0.022243,0.148263,6.573281,36.092498,110.586637,88.658136,21.928501,1.215238,0.974265,0.240973,102.164235,1.122684,92.383888,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.989028,0.992495,0.967033,0.021146,0.978854,0.032967,0.969966,0.967033,0.967739,0.95299,0.985675,0.963268,0.917151,0.967033,0.006,0.001,0,0,0,0,3316,110390,13832,96.703297,33.333333,?,,,
data,1,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,88,3,0,96.703297,3.296703,0,0.93623,0.022215,0.148055,6.564847,36.041946,110.586637,64.909755,45.676882,1.215238,0.713294,0.501944,103.858748,1.141305,93.916183,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,1,1,0.967033,0.002747,0.997253,0.032967,0.976923,0.967033,0.969454,0.956059,0.997977,0.981112,0.924945,0.967033,0.004,0,0,0,0,0,3316,110390,13832,96.703297,33.333333,?,,,
data,1,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,84,7,0,92.307692,7.692308,0,0.851203,0.051347,0.226343,15.174038,55.099936,110.586637,186.032378,-75.445741,1.215238,2.044312,-0.829074,91.905274,1.009948,83.107035,0.965517,56,0.030303,1,0.969697,32,0.034483,2,0.982456,0.965517,0.973913,0.929405,0.992685,0.996217,0.923077,0.028288,0.971712,0.076923,0.938452,0.923077,0.928842,0.889886,0.990115,0.959835,0.827383,0.923077,0.003,0.001,0.015625,0,15.625,0,3316,110390,13832,92.307692,33.333333,?,,,
data,1,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.956913,0.017081,0.122631,5.047618,29.852757,110.586637,50.910655,59.675981,1.215238,0.559458,0.65578,104.158783,1.144602,94.187495,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.996865,0.998384,0.978022,0.005311,0.994689,0.021978,0.978429,0.978022,0.978078,0.96571,0.996786,0.978617,0.943193,0.978022,0.003,0.002,0,0.015625,0,15.625,3316,110390,13832,97.802198,34.065934,?,,,
data,1,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,91,0,0,100,0,0,1,0.000568,0.00395,0.167984,0.961554,110.586637,0.113514,110.473123,1.215238,0.001247,1.21399,110.473123,1.21399,99.897353,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.001,0,0,0,0,3316,110390,13832,100,33.333333,?,,,
data,1,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,91,0,0,100,0,0,1,0.000451,0.004762,0.132352,1.150495,111.733776,0.091107,111.642669,1.227844,0.001001,1.226843,111.642669,1.226843,99.918461,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,3316,110390,13832,100,33.699634,?,,,
data,1,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,818,90,90,0,0,100,0,0,1,0.0001,0.000524,0.02933,0.127059,109.929783,0.019411,109.910372,1.221442,0.000216,1.221226,109.910372,1.221226,99.982343,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0,0,0,0,3316,110523,13699,100,33.333333,?,,,
data,1,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,818,90,88,2,0,97.777778,2.222222,0,0.956574,0.014885,0.121717,4.386552,29.538423,109.929783,215.396585,-105.466803,1.221442,2.393295,-1.171853,105.520093,1.172445,95.988631,0.982456,56,0.030303,1,0.969697,32,0.017544,1,0.982456,0.982456,0.982456,0.952153,0.97714,0.978255,0.977778,0.020129,0.979871,0.022222,0.979167,0.977778,0.978039,0.956436,0.981301,0.976308,0.965394,0.977778,0.001,0,0,0,0,0,3316,110523,13699,97.777778,33.333333,?,,,
data,2,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.957427,0.01499,0.121053,4.429754,29.468582,110.586637,61.658688,48.927949,1.215238,0.677568,0.53767,106.303492,1.16817,96.126888,0.965517,56,0,0,1,33,0.034483,2,1,0.965517,0.982456,0.95412,0.99791,0.998888,0.978022,0.005311,0.994689,0.021978,0.979803,0.978022,0.978299,0.957854,0.996547,0.990735,0.965641,0.978022,0.003,0,0,0,0,0,3316,110390,13832,97.802198,33.333333,?,,,
data,2,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,86,5,0,94.505495,5.494505,0,0.887876,0.036782,0.191194,10.869758,46.543553,110.586637,106.047517,4.539119,1.215238,1.165357,0.04988,94.593355,1.039487,85.537781,1,58,0.090909,3,0.909091,30,0,0,0.95082,1,0.97479,0.929721,0.984848,0.989483,0.945055,0.063253,0.936747,0.054945,0.941841,0.945055,0.941484,0.905365,0.982526,0.96885,0.860878,0.945055,0.003,0.001,0,0,0,0,3316,110390,13832,94.505495,33.333333,?,,,
data,2,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,87,4,0,95.604396,4.395604,0,0.915349,0.029352,0.171183,8.673973,41.672151,110.586637,136.11852,-25.531884,1.215238,1.495808,-0.28057,101.609954,1.116593,91.88267,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.99582,0.99791,0.956044,0.003663,0.996337,0.043956,0.972028,0.956044,0.959871,0.945099,0.994021,0.971695,0.902619,0.956044,0.002,0,0.015625,0,15.625,0,3316,110390,13832,95.604396,33.333333,?,,,
data,2,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,88,3,0,96.703297,3.296703,0,0.93517,0.021622,0.143308,6.389532,34.886383,110.586637,41.381053,69.205583,1.215238,0.454737,0.760501,102.293947,1.124109,92.501183,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.967033,0.006227,0.993773,0.032967,0.969341,0.967033,0.967809,0.960151,0.997039,0.974347,0.913725,0.967033,0.003,0.001,0,0,0,0,3316,110390,13832,97.802198,33.699634,?,,,
data,2,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,91,0,0,100,0,0,1,0.000814,0.008646,0.240587,2.104731,110.586637,0.168218,110.418418,1.215238,0.001849,1.213389,110.418418,1.213389,99.847885,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0.015625,0,15.625,0,3316,110390,13832,100,33.699634,?,,,
data,2,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,91,0,0,100,0,0,1,0.000086,0.000419,0.025388,0.101934,110.586637,0.016936,110.569701,1.215238,0.000186,1.215052,110.569701,1.215052,99.984686,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0.001,0,0,0,0,3316,110390,13832,100,33.333333,?,,,
data,2,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.016919,0.12387,4.999898,30.154398,110.586637,73.42389,37.162746,1.215238,0.806856,0.408382,104.147535,1.144478,94.177324,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.996343,0.998143,0.978022,0.02023,0.97977,0.021978,0.978022,0.978022,0.978022,0.957792,0.996622,0.978871,0.946634,0.978022,0.002,0,0,0,0,0,3316,110390,13832,97.802198,33.699634,?,,,
data,2,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,90,1,0,98.901099,1.098901,0,0.978708,0.008371,0.086172,2.457318,20.820625,111.733776,9.528601,102.205175,1.227844,0.10471,1.123134,109.224584,1.20027,97.754312,1,57,0,0,1,34,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.989274,0.986808,0.999092,0.994126,0.971488,0.989011,0.002,0,0,0,0,0,3316,110390,13832,98.901099,33.699634,?,,,
data,2,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,818,90,89,1,0,98.888889,1.111111,0,0.978448,0.008619,0.087083,2.540033,21.133361,109.929783,44.399393,65.53039,1.221442,0.493327,0.728115,107.566121,1.195179,97.849844,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.99681,0.998329,0.988889,0.000937,0.999063,0.011111,0.990278,0.988889,0.98921,0.979656,0.997578,0.994114,0.974828,0.988889,0.002,0.001,0,0,0,0,3316,110523,13699,98.888889,33.703704,?,,,
data,2,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,818,90,89,1,0,98.888889,1.111111,0,0.978022,0.007479,0.086069,2.204021,20.887268,109.929783,166.174782,-56.244999,1.221442,1.846386,-0.624944,107.628303,1.19587,97.906409,1,57,0.030303,1,0.969697,32,0,0,0.982759,1,0.991304,0.976206,0.979266,0.980728,0.988889,0.019192,0.980808,0.011111,0.98908,0.988889,0.988828,0.977133,0.983049,0.982702,0.990566,0.988889,0.002,0.002,0,0,0,0,3316,110523,13699,98.888889,33.333333,?,,,
data,3,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,88,3,0,96.703297,3.296703,0,0.936571,0.022022,0.148097,6.464398,35.782525,111.733776,44.320956,67.41282,1.227844,0.487043,0.7408,103.528489,1.137676,92.656394,0.982456,56,0,0,1,34,0.017544,1,1,0.982456,0.99115,0.976927,1,1,0.967033,0.006467,0.993533,0.032967,0.96978,0.967033,0.968083,0.953322,0.998267,0.98607,0.918038,0.967033,0.003,0,0,0,0,0,3316,110390,13832,96.703297,33.333333,?,,,
data,3,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.010286,0.089464,3.03967,21.778772,110.586637,28.915543,81.671094,1.215238,0.317753,0.897485,107.635469,1.182807,97.331352,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.99867,0.988815,0.971242,0.989011,0.003,0,0,0,0,0,3316,110390,13832,98.901099,34.065934,?,,,
data,3,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.957297,0.01408,0.114812,4.160766,27.949239,110.586637,51.368363,59.218274,1.215238,0.564488,0.65075,106.313675,1.168282,96.136096,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.997388,0.998632,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.97924,0.967546,0.998073,0.996184,0.948899,0.978022,0.003,0,0,0,0,0,3316,110390,13832,98.901099,33.699634,?,,,
data,3,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.95625,0.014781,0.120957,4.368033,29.445328,110.586637,34.885589,75.701048,1.215238,0.383358,0.83188,104.477815,1.148108,94.475986,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,1,1,0.978022,0.02023,0.97977,0.021978,0.978208,0.978022,0.977961,0.965343,0.99867,0.988815,0.942996,0.978022,0.003,0,0,0,0,0,3316,110390,13832,97.802198,33.333333,?,,,
data,3,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.01468,0.120979,4.338308,29.450605,110.586637,22.29346,88.293176,1.215238,0.244983,0.970255,104.497832,1.148328,94.494087,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978022,0.005311,0.994689,0.021978,0.978022,0.978022,0.978022,0.972711,0.998501,0.990071,0.93956,0.978022,0.002,0.001,0.015625,0,15.625,0,3316,110390,13832,97.802198,33.333333,?,,,
data,3,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,90,1,0,98.901099,1.098901,0,0.978025,0.009277,0.087294,2.741366,21.25054,110.586637,43.247857,67.338779,1.215238,0.475251,0.739987,106.372545,1.168929,96.18933,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.989551,0.992937,0.989011,0.019314,0.980686,0.010989,0.989197,0.989011,0.988635,0.978801,0.98863,0.986298,0.97151,0.989011,0.001,0,0,0,0,0,3316,110390,13832,98.901099,33.699634,?,,,
data,3,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,88,3,0,96.703297,3.296703,0,0.93517,0.022433,0.148337,6.629258,36.110546,110.586637,111.012013,-0.425376,1.215238,1.219912,-0.004674,102.30343,1.124214,92.509758,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.994775,0.99731,0.967033,0.021146,0.978854,0.032967,0.96978,0.967033,0.968024,0.945418,0.993677,0.970444,0.92105,0.967033,0.002,0,0,0,0,0,3316,110390,13832,96.703297,33.699634,?,,,
data,3,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.95678,0.014694,0.121046,4.342318,29.46687,110.586637,226.632645,-116.046008,1.215238,2.490469,-1.275231,106.184102,1.166858,96.018927,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.976489,0.980653,0.978022,0.02023,0.97977,0.021978,0.979396,0.978022,0.978281,0.95662,0.980549,0.963882,0.965495,0.978022,0.002,0,0,0,0,0,3316,110390,13832,97.802198,33.333333,?,,,
data,3,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,818,90,88,2,0,97.777778,2.222222,0,0.957092,0.014886,0.120999,4.386905,29.364243,109.929783,50.552653,59.37713,1.221442,0.561696,0.659746,105.519932,1.172444,95.988484,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.999468,0.999698,0.977778,0.001874,0.998126,0.022222,0.982716,0.977778,0.979009,0.967306,0.999128,0.992758,0.948848,0.977778,0.001,0.001,0,0,0,0,3316,110523,13699,97.777778,33.333333,?,,,
data,3,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,818,90,90,0,0,100,0,0,1,0.000344,0.003757,0.101443,0.911818,109.929783,0.068458,109.861325,1.221442,0.000761,1.220681,109.861325,1.220681,99.937726,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,3316,110523,13699,100,33.333333,?,,,
data,4,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,88,3,0,96.703297,3.296703,0,0.935659,0.022075,0.148167,6.523495,36.069249,110.586637,83.230699,27.355938,1.215238,0.914623,0.300615,102.376498,1.125016,92.575831,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.996343,0.998143,0.967033,0.006227,0.993773,0.032967,0.96978,0.967033,0.968084,0.953135,0.995854,0.975248,0.917614,0.967033,0.002,0,0.015625,0,15.625,0,3316,110390,13832,96.703297,33.333333,?,,,
data,4,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.957297,0.014709,0.121046,4.346782,29.46698,110.586637,90.216379,20.370258,1.215238,0.991389,0.223849,106.181106,1.166825,96.016218,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.99582,0.99791,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.97924,0.967546,0.995444,0.984904,0.948899,0.978022,0.002,0,0,0,0,0,3316,110390,13832,97.802198,33.333333,?,,,
data,4,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.956974,0.015134,0.120491,4.472466,29.331857,110.586637,33.482326,77.104311,1.215238,0.367938,0.8473,105.917382,1.163927,95.77774,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.978956,0.974767,0.99807,0.983354,0.945,0.978022,0.001,0,0,0,0,0,3316,110390,13832,97.802198,33.333333,?,,,
data,4,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.014735,0.121032,4.354405,29.463512,110.586637,67.724535,42.862102,1.215238,0.744226,0.471012,104.665808,1.150174,94.645982,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.996865,0.998288,0.978022,0.02023,0.97977,0.021978,0.978022,0.978022,0.978022,0.957792,0.995909,0.989846,0.946634,0.978022,0.001,0.001,0.015625,0,15.625,0,3316,110390,13832,97.802198,33.333333,?,,,
data,4,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.95625,0.015075,0.106526,4.455028,25.932229,110.586637,50.416664,60.169972,1.215238,0.554029,0.661208,104.515504,1.148522,94.510067,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.989551,0.992937,0.978022,0.02023,0.97977,0.021978,0.978208,0.978022,0.977961,0.965343,0.9885,0.986257,0.942996,0.978022,0.001,0.001,0,0,0,0,3316,110390,13832,98.901099,34.432234,?,,,
data,4,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.008392,0.086398,2.479919,21.032401,110.586637,26.20401,84.382626,1.215238,0.287956,0.927282,108.075217,1.18764,97.729002,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.998839,0.989143,0.971242,0.989011,0.001,0,0,0,0,0,3316,110390,13832,98.901099,33.699634,?,,,
data,4,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,90,1,0,98.901099,1.098901,0,0.978125,0.007333,0.085592,2.166994,20.836187,110.586637,166.715963,-56.129326,1.215238,1.832044,-0.616806,108.298788,1.190097,97.931171,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.980146,0.982451,0.989011,0.019314,0.980686,0.010989,0.989197,0.989011,0.98895,0.977248,0.982612,0.983117,0.990615,0.989011,0.002,0,0,0,0,0,3316,110390,13832,98.901099,33.333333,?,,,
data,4,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,817,91,89,2,0,97.802198,2.197802,0,0.956913,0.016283,0.121995,4.779779,29.475884,111.733776,42.460657,69.27312,1.227844,0.466601,0.761243,105.299431,1.157137,94.24136,1,57,0.029412,1,0.970588,33,0,0,0.982759,1,0.991304,0.976654,1,1,0.978022,0.019339,0.980661,0.021978,0.978211,0.978022,0.977966,0.965678,0.998177,0.982313,0.943193,0.978022,0.001,0.001,0,0,0,0,3316,110390,13832,97.802198,33.699634,?,,,
data,4,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,818,90,90,0,0,100,0,0,1,0.000273,0.002106,0.080502,0.510977,109.929783,0.05364,109.876142,1.221442,0.000596,1.220846,109.876142,1.220846,99.951205,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,3316,110523,13699,100,33.333333,?,,,
data,4,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,20201212.07,818,90,88,2,0,97.777778,2.222222,0,0.9567,0.015015,0.121657,4.424878,29.523883,109.929783,54.13429,55.795493,1.221442,0.601492,0.61995,103.983558,1.155373,94.590888,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.997873,0.99885,0.977778,0.005451,0.994549,0.022222,0.978189,0.977778,0.977833,0.965447,0.998385,0.996295,0.943142,0.977778,0.001,0.001,0,0,0,0,3316,110523,13699,97.777778,33.333333,?,,,
